,Index,Player,Pos,Ht,Wt,Rk,G,Season,Date,Age,Age_whole,Tm,Home/Away,Opp,Unnamed: 7,GS,MP,MP_num,FG,FGA,2P,2PA,2P%,2P_pts,FG%,3P,3PA,3P_pts,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,PPG,Avg_2PA,Avg_3PA,Avg_FTA,3PT_Percentage,FG_Percentage,FT_Percentage,3PA_5avg,3P%_5avg_pergame,FGA_5avg,FG%_5avg_pergame,FTA_5avg,FT%_5avg_pergame,PTS_EWA7,TEAM_PPG,OPP_2PA_AVG,OPP_2P%,OPP_3PA_AVG,OPP_3P%,OPP_FTA_AVG,OPP_TRB_AVG,OPP_DEF_RATING,OPP_AVG_PACE,BestGuardScoringAvg,AvgPointsScoredByGuardsVsOpponent,Avg3PAbyIndividualGuardsVsOpponent,AvgFTAbyGuardsVsOpponent,StephScoringAVGvsOPP
787,curryst01,Stephen Curry,G,6-2,185.0,27,26.0,21-22,2021-12-13,33-274,33,GSW,Away,IND,W (+2),1,35:21,35.35,8,20,3,5,0.6,6,0.4,5,15,15,0.333,5,5,1.0,1,5,6,6,1,1,7,1,26,15.9,17.0,27.08,6.96,13.36,4.4,0.4041916167664671,0.4330708661417323,0.9272727272727272,14.4,0.3888000000000001,20.6,0.3742000000000001,20.6,0.6278,19.85740032629725,112.46153846153847,23.035714285714285,0.5054263565891473,16.178571428571427,0.36644591611479027,7.035714285714286,14.142857142857142,107.68394345777456,97.30785714285715,22.714285714285715,47.07142857142857,3.743801652892562,7.035714285714286,20.333333333333332
788,curryst01,Stephen Curry,G,6-2,185.0,28,27.0,21-22,2021-12-14,33-275,33,GSW,Away,NYK,W (+9),1,34:43,34.71666666666667,8,19,3,5,0.6,6,0.421,5,14,15,0.357,1,2,0.5,0,3,3,3,1,1,4,4,22,10.6,13.0,27.03846153846154,6.884615384615385,13.423076923076923,4.423076923076923,0.40114613180515757,0.4318181818181818,0.9304347826086956,15.2,0.34640000000000015,20.6,0.3742000000000001,20.6,0.7278,24.157220097889173,112.07407407407408,19.555555555555557,0.4564393939393939,17.925925925925927,0.371900826446281,6.296296296296297,13.925925925925926,109.97345468335229,96.64925925925927,20.74074074074074,43.03703703703704,4.481481481481482,6.296296296296297,25.2
789,curryst01,Stephen Curry,G,6-2,185.0,29,28.0,21-22,2021-12-17,33-278,33,GSW,Away,BOS,W (+4),1,35:15,35.25,8,21,3,7,0.42857142857142855,6,0.381,5,14,15,0.357,9,9,1.0,1,4,5,4,1,0,6,6,30,15.8,-10.0,26.85185185185185,6.814814814814815,13.444444444444445,4.333333333333333,0.39944903581267216,0.43144424131627057,0.9230769230769231,14.6,0.3590000000000001,18.8,0.40840000000000004,18.8,0.65,22.64716602936675,111.82142857142857,21.071428571428573,0.43728813559322033,18.642857142857142,0.37547892720306514,8.428571428571429,12.785714285714286,106.75916044112415,97.97607142857144,20.428571428571427,46.42857142857143,4.38655462184874,8.428571428571429,23.75
790,curryst01,Stephen Curry,G,6-2,185.0,31,29.0,21-22,2021-12-20,33-281,33,GSW,Home,SAC,W (+15),1,36:14,36.23333333333333,13,27,9,15,0.6,18,0.481,4,12,12,0.333,0,1,0.0,0,3,3,4,0,2,4,1,30,16.6,16.0,26.964285714285715,6.821428571428571,13.464285714285714,4.5,0.3978779840848806,0.4295774647887324,0.9285714285714286,14.8,0.3228000000000001,19.8,0.3846000000000001,19.8,0.65,27.794149808810026,111.4,27.161290322580644,0.49524940617577196,18.387096774193548,0.37719298245614036,8.064516129032258,14.64516129032258,112.93405543166612,100.39483870967742,24.06451612903226,54.03225806451613,4.130434782608695,8.064516129032258,23.11111111111111
791,curryst01,Stephen Curry,G,6-2,185.0,32,30.0,21-22,2021-12-23,33-284,33,GSW,Home,MEM,W (+9),1,37:19,37.31666666666667,13,22,5,8,0.625,10,0.591,8,14,24,0.571,12,12,1.0,0,4,4,4,2,0,3,1,46,38.4,15.0,27.06896551724138,7.103448275862069,13.413793103448276,4.379310344827586,0.39588688946015427,0.4319327731092437,0.9212598425196851,13.8,0.3188000000000001,21.4,0.39660000000000006,21.4,0.65,29.33824494264301,111.45161290322581,21.9375,0.45584045584045585,18.625,0.37080536912751677,9.0,12.96875,108.56517661769303,99.21562499999999,20.59375,47.8125,4.382352941176471,9.0,25.242424242424242
792,curryst01,Stephen Curry,G,6-2,185.0,33,31.0,21-22,2021-12-25,33-286,33,GSW,Away,PHO,W (+9),1,37:12,37.2,10,27,5,11,0.45454545454545453,10,0.37,5,16,15,0.313,8,9,0.889,0,4,4,6,3,1,1,3,33,24.6,24.0,27.7,7.133333333333334,13.433333333333334,4.633333333333334,0.40198511166253104,0.4376012965964344,0.9280575539568345,13.8,0.3902000000000001,21.8,0.4548,21.8,0.7,41.0014734827929,111.5,27.161290322580644,0.4489311163895487,19.35483870967742,0.31166666666666665,9.225806451612904,15.870967741935484,102.64247055077999,100.93838709677419,20.193548387096776,49.225806451612904,4.054054054054054,9.225806451612904,21.829268292682926
793,curryst01,Stephen Curry,G,6-2,185.0,34,32.0,21-22,2021-12-28,33-289,33,GSW,Home,DEN,L (-3),1,39:05,39.083333333333336,6,16,1,2,0.5,2,0.375,5,14,15,0.357,6,7,0.857,0,4,4,4,0,0,6,3,23,10.6,5.0,27.870967741935484,7.258064516129032,13.516129032258064,4.774193548387097,0.39856801909307876,0.43478260869565216,0.9256756756756757,14.0,0.38620000000000004,23.2,0.44880000000000003,23.2,0.6778000000000001,35.400442044837874,111.63636363636364,22.28125,0.5287517531556802,18.15625,0.342512908777969,7.84375,14.9375,109.21895006402049,97.203125,20.25,48.4375,3.925675675675676,7.84375,23.38235294117647
794,curryst01,Stephen Curry,G,6-2,185.0,35,33.0,21-22,2022-01-01,33-293,33,GSW,Away,UTA,W (+7),1,35:31,35.516666666666666,8,18,2,6,0.3333333333333333,4,0.444,6,12,18,0.5,6,7,0.857,0,6,6,9,0,1,3,3,28,22.8,4.0,27.71875,7.09375,13.53125,4.84375,0.3972286374133949,0.43333333333333335,0.9225806451612903,14.0,0.38620000000000004,22.6,0.4396000000000001,22.6,0.7492,26.720132613451362,110.88235294117646,27.714285714285715,0.47835051546391755,18.314285714285713,0.34789391575663026,8.771428571428572,13.485714285714286,106.53801843317972,99.12857142857143,23.2,52.457142857142856,3.908536585365854,8.771428571428572,23.71875
795,curryst01,Stephen Curry,G,6-2,185.0,36,34.0,21-22,2022-01-03,33-295,33,GSW,Home,MIA,W (+7),1,32:01,32.016666666666666,3,17,2,7,0.2857142857142857,4,0.176,1,10,3,0.1,2,2,1.0,0,3,3,10,0,1,2,3,9,3.7,0.0,27.727272727272727,7.0606060606060606,13.484848484848484,4.909090909090909,0.4,0.4336283185840708,0.9197530864197531,13.6,0.41480000000000006,22.0,0.45220000000000005,22.0,0.7205999999999999,27.616039784035408,111.22857142857143,17.243243243243242,0.5203761755485894,20.027027027027028,0.3508771929824561,7.45945945945946,12.837837837837839,107.2265625,96.26594594594594,20.62162162162162,45.08108108108108,4.689873417721519,7.45945945945946,25.666666666666668
796,curryst01,Stephen Curry,G,6-2,185.0,37,35.0,21-22,2022-01-05,33-297,33,GSW,Away,DAL,L (-17),1,36:04,36.06666666666667,5,24,4,15,0.26666666666666666,8,0.208,1,9,3,0.111,3,4,0.75,0,9,9,5,0,1,5,2,14,-0.1,0.0,27.176470588235293,7.0588235294117645,13.382352941176471,4.823529411764706,0.3934065934065934,0.4273381294964029,0.9207317073170732,13.2,0.3682000000000001,20.0,0.3912000000000001,20.0,0.9206,14.584811935210624,111.33333333333333,22.324324324324323,0.4854721549636804,17.324324324324323,0.34321372854914195,8.08108108108108,15.054054054054054,107.91245791245791,95.83972972972973,20.10810810810811,45.91891891891892,3.7928994082840237,8.08108108108108,23.727272727272727
797,curryst01,Stephen Curry,G,6-2,185.0,39,36.0,21-22,2022-01-09,33-301,33,GSW,Home,CLE,W (+14),1,36:31,36.516666666666666,10,21,6,10,0.6,12,0.476,4,11,12,0.364,4,4,1.0,3,2,5,5,1,0,5,3,28,18.3,23.0,26.8,7.285714285714286,13.257142857142858,4.8,0.3879310344827586,0.4200278164116829,0.9166666666666666,12.2,0.2762000000000001,20.4,0.3146000000000001,20.4,0.8705999999999999,14.175443580563186,110.15789473684211,22.333333333333332,0.4925373134328358,15.051282051282051,0.3424190800681431,7.17948717948718,11.512820512820513,104.85055060304143,97.7948717948718,20.641025641025642,43.05128205128205,3.66875,7.17948717948718,26.0
798,curryst01,Stephen Curry,G,6-2,185.0,40,37.0,21-22,2022-01-11,33-303,33,GSW,Away,MEM,L (-8),1,38:41,38.68333333333333,8,21,6,12,0.5,12,0.381,2,9,6,0.222,9,10,0.9,1,9,10,10,2,0,3,3,27,23.3,-1.0,26.833333333333332,7.361111111111111,13.194444444444445,4.777777777777778,0.3873684210526316,0.42162162162162165,0.9186046511627907,11.2,0.2864000000000001,19.2,0.33580000000000004,19.2,0.8927999999999999,23.85263307416896,109.7948717948718,22.857142857142858,0.44895833333333335,18.19047619047619,0.36387434554973824,9.285714285714286,12.547619047619047,108.01144492131615,99.29523809523809,20.904761904761905,47.88095238095238,4.174863387978142,9.285714285714286,25.852941176470587
799,curryst01,Stephen Curry,G,6-2,185.0,41,38.0,21-22,2022-01-13,33-305,33,GSW,Away,MIL,L (-19),1,29:15,29.25,4,11,2,5,0.4,4,0.364,2,6,6,0.333,2,2,1.0,0,8,8,4,2,0,4,0,12,9.1,-25.0,26.83783783783784,7.486486486486487,13.08108108108108,4.918918918918919,0.384297520661157,0.4204993429697766,0.9175824175824175,10.2,0.2594000000000001,20.2,0.3370000000000001,20.2,0.9014,26.05578992225069,109.75,20.674418604651162,0.5039370078740157,21.488372093023255,0.3300865800865801,7.046511627906977,14.44186046511628,107.67091541135574,99.86372093023255,21.488372093023255,47.51162790697674,4.914893617021277,7.046511627906977,21.055555555555557
800,curryst01,Stephen Curry,G,6-2,185.0,42,39.0,21-22,2022-01-14,33-306,33,GSW,Away,CHI,W (+42),1,27:37,27.616666666666667,7,15,3,5,0.6,6,0.467,4,10,12,0.4,1,2,0.5,0,2,2,2,1,0,1,0,19,12.9,24.0,26.44736842105263,7.421052631578948,12.894736842105264,4.842105263157895,0.3836734693877551,0.41968911917098445,0.9184782608695652,9.0,0.22600000000000006,18.8,0.32100000000000006,18.8,0.93,16.216736976675207,109.48780487804878,19.692307692307693,0.4622395833333333,15.35897435897436,0.3656093489148581,8.23076923076923,12.435897435897436,108.68441457741018,99.26923076923077,19.743589743589745,42.1025641025641,3.544378698224852,8.23076923076923,23.227272727272727
801,curryst01,Stephen Curry,G,6-2,185.0,44,40.0,21-22,2022-01-18,33-310,33,GSW,Home,DET,W (+16),1,28:33,28.55,6,11,2,3,0.6666666666666666,4,0.545,4,8,12,0.5,2,2,1.0,0,3,3,8,3,0,1,1,18,20.8,21.0,26.256410256410255,7.358974358974359,12.820512820512821,4.769230769230769,0.384,0.420584498094028,0.9139784946236559,9.0,0.2860000000000001,18.4,0.3792000000000001,18.4,0.8300000000000001,18.16502109300256,109.90697674418605,20.404761904761905,0.5192532088681447,17.428571428571427,0.3729508196721312,8.380952380952381,14.619047619047619,111.49809160305344,99.38833333333332,22.523809523809526,47.595238095238095,4.021978021978022,8.380952380952381,23.526315789473685
802,curryst01,Stephen Curry,G,6-2,185.0,45,41.0,21-22,2022-01-20,33-312,33,GSW,Home,IND,L (-4),1,43:57,43.95,12,27,6,11,0.5454545454545454,12,0.444,6,16,18,0.375,9,9,1.0,0,5,5,8,1,0,2,3,39,29.8,-4.0,26.05,7.25,12.7,4.7,0.3858267716535433,0.4223057644110276,0.9148936170212766,8.8,0.36380000000000007,15.8,0.4466000000000001,15.8,0.8800000000000001,18.04950632790077,109.72727272727273,21.444444444444443,0.5046632124352332,16.0,0.3680555555555556,8.088888888888889,12.955555555555556,110.86710436948155,97.21066666666668,22.4,46.0,3.789473684210526,8.088888888888889,20.63157894736842
803,curryst01,Stephen Curry,G,6-2,185.0,46,42.0,21-22,2022-01-21,33-313,33,GSW,Home,HOU,W (+2),1,38:56,38.93333333333333,6,21,2,8,0.25,4,0.286,4,13,12,0.308,6,8,0.75,0,4,4,12,1,1,2,3,22,17.0,2.0,26.365853658536587,7.341463414634147,12.78048780487805,4.804878048780488,0.38549618320610685,0.42303030303030303,0.9187817258883249,9.8,0.3660000000000001,17.0,0.4402000000000001,17.0,0.8800000000000001,32.71485189837023,109.88888888888889,21.152173913043477,0.5323741007194245,20.369565217391305,0.343649946638207,8.608695652173912,14.41304347826087,114.77199743095696,101.37326086956521,22.52173913043478,50.47826086956522,4.337962962962963,8.608695652173912,23.529411764705884
804,curryst01,Stephen Curry,G,6-2,185.0,47,43.0,21-22,2022-01-23,33-315,33,GSW,Home,UTA,W (+2),1,35:02,35.03333333333333,5,20,4,7,0.5714285714285714,8,0.25,1,13,3,0.077,2,2,1.0,2,2,4,6,0,0,1,0,13,6.2,-5.0,26.261904761904763,7.357142857142857,12.785714285714286,4.880952380952381,0.38361266294227186,0.41962174940898345,0.9121951219512195,10.6,0.3832000000000001,17.0,0.42120000000000013,17.0,0.85,25.21445556951107,109.78260869565217,25.76086956521739,0.47932489451476795,18.717391304347824,0.3519163763066202,8.543478260869565,13.673913043478262,108.69278169014085,98.77173913043478,22.76086956521739,51.15217391304348,4.042253521126761,8.543478260869565,23.848484848484848
805,curryst01,Stephen Curry,G,6-2,185.0,48,44.0,21-22,2022-01-25,33-317,33,GSW,Home,DAL,W (+38),1,28:58,28.966666666666665,7,16,5,6,0.8333333333333334,10,0.438,2,10,6,0.2,2,3,0.667,2,7,9,7,1,0,4,3,18,13.4,23.0,25.953488372093023,7.348837209302325,12.790697674418604,4.813953488372093,0.37636363636363634,0.41570438799076215,0.9130434782608695,12.0,0.33200000000000013,18.8,0.39840000000000014,18.8,0.85,16.664336670853324,109.44680851063829,22.617021276595743,0.4863593603010348,17.106382978723403,0.3283582089552239,8.425531914893616,15.46808510638298,106.31067961165049,96.08659574468085,20.127659574468087,45.5531914893617,3.671232876712329,8.425531914893616,23.441176470588236
806,curryst01,Stephen Curry,G,6-2,185.0,49,45.0,21-22,2022-01-27,33-319,33,GSW,Home,MIN,W (+9),1,38:21,38.35,10,20,4,10,0.4,8,0.5,6,10,18,0.6,3,3,1.0,0,8,8,6,3,0,4,1,29,24.2,13.0,25.772727272727273,7.318181818181818,12.727272727272727,4.7727272727272725,0.3732142857142857,0.41609977324263037,0.9095238095238095,12.0,0.2920000000000001,19.0,0.3926000000000001,19.0,0.8834,17.599301001256,109.875,19.340425531914892,0.5093509350935094,20.340425531914892,0.3274058577405858,10.659574468085106,14.72340425531915,108.82476832350463,100.44127659574468,21.74468085106383,48.234042553191486,4.509433962264151,10.659574468085106,25.558823529411764
807,curryst01,Stephen Curry,G,6-2,185.0,50,46.0,21-22,2022-01-29,33-321,33,GSW,Home,BRK,W (+4),1,35:31,35.516666666666666,5,18,2,8,0.25,4,0.278,3,10,9,0.3,6,6,1.0,2,5,7,8,3,0,5,5,19,12.9,-3.0,25.844444444444445,7.377777777777778,12.666666666666666,4.733333333333333,0.37719298245614036,0.417960088691796,0.9107981220657277,12.4,0.3120000000000001,20.8,0.38360000000000005,20.8,0.8834,25.5797903003768,110.16326530612245,22.083333333333332,0.4981132075471698,19.354166666666668,0.34983853606027987,8.291666666666666,14.395833333333334,110.13344453711427,99.54104166666667,21.541666666666668,49.020833333333336,4.423809523809524,8.291666666666666,27.6875
808,curryst01,Stephen Curry,G,6-2,185.0,51,47.0,21-22,2022-01-31,33-323,33,GSW,Away,HOU,W (+14),1,37:57,37.95,13,23,6,9,0.6666666666666666,12,0.565,7,14,21,0.5,7,8,0.875,0,5,5,9,1,1,1,0,40,37.2,18.0,25.695652173913043,7.391304347826087,12.608695652173912,4.760869565217392,0.3758620689655172,0.4152173913043478,0.91324200913242,11.2,0.2970000000000001,19.0,0.3504000000000001,19.0,0.8834,20.97393709011304,110.16,21.591836734693878,0.5406427221172023,20.448979591836736,0.344311377245509,8.571428571428571,14.387755102040817,115.07537688442211,101.36061224489796,22.53061224489796,51.40816326530612,4.356521739130435,8.571428571428571,23.485714285714284
809,curryst01,Stephen Curry,G,6-2,185.0,53,48.0,21-22,2022-02-03,33-326,33,GSW,Home,SAC,W (+12),1,31:40,31.666666666666668,7,11,3,4,0.75,6,0.636,4,7,12,0.571,2,2,1.0,0,1,1,7,2,0,4,4,20,16.7,21.0,26.0,7.425531914893617,12.638297872340425,4.829787234042553,0.3787878787878788,0.4188759278897137,0.9118942731277533,11.4,0.3354000000000001,19.4,0.4062000000000001,19.4,0.9084,34.29218112703391,110.65384615384616,25.245283018867923,0.5,17.71698113207547,0.3738019169329074,8.226415094339623,14.81132075471698,114.12982126058327,99.73094339622641,22.962264150943398,51.698113207547166,3.9125,8.226415094339623,23.2972972972973
810,curryst01,Stephen Curry,G,6-2,185.0,54,49.0,21-22,2022-02-07,33-330,33,GSW,Away,OKC,W (+12),1,36:34,36.56666666666667,6,12,2,2,1.0,4,0.5,4,10,12,0.4,2,2,1.0,0,9,9,10,1,0,4,2,18,17.9,4.0,25.875,7.354166666666667,12.520833333333334,4.770833333333333,0.3810316139767055,0.42138364779874216,0.9126637554585153,10.2,0.43420000000000003,17.6,0.48340000000000005,17.6,0.9084,24.287654338110173,110.94339622641509,21.28846153846154,0.48148148148148145,20.615384615384617,0.3451492537313433,6.4423076923076925,14.192307692307692,108.50981154070331,98.62076923076924,21.865384615384617,47.15384615384615,4.504201680672269,6.4423076923076925,25.923076923076923
811,curryst01,Stephen Curry,G,6-2,185.0,55,50.0,21-22,2022-02-09,33-332,33,GSW,Away,UTA,L (-26),1,29:39,29.65,5,13,2,5,0.4,4,0.385,3,8,9,0.375,3,4,0.75,1,6,7,2,0,0,4,2,16,7.6,-14.0,25.714285714285715,7.244897959183674,12.46938775510204,4.714285714285714,0.381342062193126,0.422360248447205,0.9134199134199135,10.2,0.47420000000000007,16.8,0.49580000000000013,16.8,0.975,19.886296301433052,110.92592592592592,26.09259259259259,0.48616039744499645,18.88888888888889,0.35,8.5,14.018518518518519,109.33734939759037,98.32407407407408,23.12962962962963,51.7962962962963,4.163265306122449,8.5,23.529411764705884
812,curryst01,Stephen Curry,G,6-2,185.0,56,51.0,21-22,2022-02-10,33-333,33,GSW,Home,NYK,L (-2),1,39:08,39.13333333333333,11,25,6,9,0.6666666666666666,12,0.44,5,16,15,0.313,8,8,1.0,0,2,2,10,1,0,3,5,35,25.5,9.0,25.52,7.2,12.38,4.7,0.38126009693053314,0.4218590398365679,0.9106382978723404,9.8,0.4292000000000001,15.4,0.47280000000000005,15.4,0.925,17.165888890429915,110.45454545454545,20.181818181818183,0.4702702702702703,18.436363636363637,0.35798816568047337,7.509090909090909,13.363636363636363,109.53724604966139,95.88290909090908,21.618181818181817,44.70909090909091,4.370689655172414,7.509090909090909,25.047619047619047
813,curryst01,Stephen Curry,G,6-2,185.0,57,52.0,21-22,2022-02-12,33-335,33,GSW,Home,LAL,W (+2),1,36:36,36.6,7,17,6,9,0.6666666666666666,12,0.412,1,8,3,0.125,9,9,1.0,0,5,5,8,1,0,2,3,24,19.8,8.0,25.705882352941178,7.235294117647059,12.450980392156863,4.764705882352941,0.3795275590551181,0.42231075697211157,0.9135802469135802,11.0,0.4318000000000001,16.8,0.5052000000000001,16.8,0.925,29.649766667128976,110.51785714285714,23.5,0.48328267477203646,20.428571428571427,0.33653846153846156,10.446428571428571,15.839285714285714,110.19765611334616,100.43089285714284,23.285714285714285,51.67857142857143,4.576,10.446428571428571,20.685714285714287
814,curryst01,Stephen Curry,G,6-2,185.0,58,53.0,21-22,2022-02-14,33-337,33,GSW,Away,LAC,L (-15),1,33:49,33.81666666666667,11,18,3,5,0.6,6,0.611,8,13,24,0.615,3,3,1.0,0,2,2,2,0,0,4,2,33,22.0,-19.0,25.673076923076923,7.269230769230769,12.365384615384615,4.846153846153846,0.37636080870917576,0.42213516160626835,0.9166666666666666,9.8,0.3568000000000001,15.6,0.4746,15.6,0.95,25.694930000138694,110.63157894736842,24.396551724137932,0.4791519434628975,18.862068965517242,0.3327239488117002,6.0344827586206895,15.310344827586206,108.61859252823632,98.9001724137931,22.017241379310345,47.206896551724135,4.24031007751938,6.0344827586206895,25.093023255813954
815,curryst01,Stephen Curry,G,6-2,185.0,59,54.0,21-22,2022-02-16,33-339,33,GSW,Home,DEN,L (-1),1,39:06,39.1,10,19,9,12,0.75,18,0.526,1,7,3,0.143,4,4,1.0,0,3,3,6,0,0,2,2,25,18.0,-2.0,25.81132075471698,7.226415094339623,12.377358490566039,4.811320754716981,0.38109756097560976,0.42540904716073147,0.9176470588235294,11.0,0.3656000000000001,17.0,0.4696000000000001,17.0,0.95,30.808479000041608,110.51724137931035,21.36842105263158,0.5155993431855501,18.228070175438596,0.3474494706448508,8.24561403508772,13.789473684210526,109.76744186046513,97.69631578947369,20.68421052631579,47.75438596491228,4.123015873015873,8.24561403508772,23.37142857142857
816,curryst01,Stephen Curry,G,6-2,185.0,60,55.0,21-22,2022-02-24,33-347,33,GSW,Away,POR,W (+37),1,27:27,27.45,5,11,3,4,0.75,6,0.455,2,7,6,0.286,6,6,1.0,0,5,5,14,1,1,3,3,18,21.1,19.0,25.796296296296298,7.314814814814815,12.277777777777779,4.796296296296297,0.37858220211161386,0.42722117202268434,0.918918918918919,10.4,0.3142000000000001,18.4,0.4748000000000001,18.4,0.95,26.742543700012487,110.61016949152543,18.406779661016948,0.5138121546961326,19.796610169491526,0.3707191780821918,8.35593220338983,13.186440677966102,113.41798215511325,98.48457627118644,21.796610169491526,47.6271186440678,4.475095785440613,8.35593220338983,27.97142857142857
817,curryst01,Stephen Curry,G,6-2,185.0,61,56.0,21-22,2022-02-27,33-350,33,GSW,Home,DAL,L (-6),1,38:04,38.06666666666667,11,25,8,15,0.5333333333333333,16,0.44,3,10,9,0.3,2,4,0.5,1,3,4,10,2,0,1,0,27,22.7,-4.0,25.654545454545456,7.254545454545455,12.181818181818182,4.818181818181818,0.3776119402985075,0.4275023386342376,0.9207547169811321,10.2,0.2964000000000001,18.0,0.48880000000000007,18.0,1.0,20.62276311000375,110.96666666666667,22.183333333333334,0.492862509391435,17.116666666666667,0.3388510223953262,8.55,14.65,107.55370755370754,95.784,20.583333333333332,46.016666666666666,3.775735294117647,8.55,23.285714285714285
818,curryst01,Stephen Curry,G,6-2,185.0,62,57.0,21-22,2022-03-01,33-352,33,GSW,Away,MIN,L (-15),1,33:13,33.21666666666667,10,24,5,8,0.625,10,0.417,5,16,15,0.313,9,9,1.0,1,4,5,4,0,0,4,1,34,21.5,-10.0,25.678571428571427,7.392857142857143,12.142857142857142,4.803571428571429,0.3764705882352941,0.42778793418647165,0.9144981412639405,9.0,0.29380000000000006,18.0,0.4888000000000002,18.0,0.9,25.086828933001126,110.80327868852459,19.387096774193548,0.502495840266223,19.35483870967742,0.34833333333333333,10.241935483870968,14.387096774193548,110.68702290076335,100.83967741935483,22.177419354838708,47.983870967741936,4.4609665427509295,10.241935483870968,25.65714285714286
819,curryst01,Stephen Curry,G,6-2,185.0,63,58.0,21-22,2022-03-03,33-354,33,GSW,Away,DAL,L (-9),1,40:26,40.43333333333333,8,15,4,10,0.4,8,0.533,4,5,12,0.8,1,1,1.0,0,5,5,9,1,0,3,3,21,18.3,-8.0,25.82456140350877,7.4035087719298245,12.210526315789474,4.87719298245614,0.375,0.4275491949910555,0.9172661870503597,10.6,0.3314000000000001,19.4,0.4898000000000001,19.4,0.9,31.326048679900342,110.85483870967742,22.322580645161292,0.49060693641618497,17.177419354838708,0.3352112676056338,8.53225806451613,14.709677419354838,107.47444276856042,95.82322580645162,20.629032258064516,45.903225806451616,3.8035714285714284,8.53225806451613,23.38888888888889
820,curryst01,Stephen Curry,G,6-2,185.0,64,59.0,21-22,2022-03-05,33-356,33,GSW,Away,LAL,L (-8),1,35:41,35.68333333333333,13,22,9,13,0.6923076923076923,18,0.591,4,9,12,0.444,0,0,0.0,0,4,4,1,0,0,4,0,30,17.7,-12.0,25.74137931034483,7.448275862068965,12.086206896551724,4.810344827586207,0.3780313837375178,0.4289496910856134,0.9175627240143369,9.0,0.3684000000000001,18.8,0.47420000000000007,18.8,0.9,24.097814603970104,110.88888888888889,23.112903225806452,0.48639218422889047,19.93548387096774,0.3422330097087379,10.209677419354838,15.209677419354838,110.74655254398478,100.29241935483871,23.596774193548388,51.20967741935484,4.5777777777777775,10.209677419354838,20.77777777777778
821,curryst01,Stephen Curry,G,6-2,185.0,66,60.0,21-22,2022-03-08,33-359,33,GSW,Home,LAC,W (+15),1,35:03,35.05,5,12,4,6,0.6666666666666666,8,0.417,1,6,3,0.167,4,4,1.0,0,5,5,5,3,0,4,4,15,11.0,6.0,25.8135593220339,7.5423728813559325,12.033898305084746,4.728813559322034,0.3788732394366197,0.43203463203463205,0.9175627240143369,9.4,0.42860000000000004,19.4,0.4872000000000001,19.4,0.7,28.229344381191034,111.16923076923077,24.106060606060606,0.47894406033940917,18.818181818181817,0.3365539452495974,5.954545454545454,15.090909090909092,108.25324180015255,98.9880303030303,21.96969696969697,46.96969696969697,4.238907849829351,5.954545454545454,25.272727272727273
822,curryst01,Stephen Curry,G,6-2,185.0,67,61.0,21-22,2022-03-10,33-361,33,GSW,Away,DEN,W (+11),1,37:58,37.96666666666667,11,21,6,9,0.6666666666666666,12,0.524,5,12,15,0.417,7,7,1.0,0,9,9,3,2,0,2,1,34,28.1,18.0,25.633333333333333,7.516666666666667,11.933333333333334,4.716666666666667,0.3770949720670391,0.4318766066838046,0.9187279151943463,9.2,0.4048000000000001,19.6,0.4796,19.6,0.7,18.96880331435731,111.18181818181819,21.636363636363637,0.5140056022408963,18.242424242424242,0.3446843853820598,8.363636363636363,13.348484848484848,109.51212028229517,98.26772727272727,21.227272727272727,47.81818181818182,4.180555555555555,8.363636363636363,23.416666666666668
823,curryst01,Stephen Curry,G,6-2,185.0,68,62.0,21-22,2022-03-12,33-363,33,GSW,Home,MIL,W (+13),1,33:09,33.15,3,7,1,3,0.3333333333333333,2,0.429,2,4,6,0.5,0,0,0.0,1,4,5,8,1,1,4,1,8,9.1,14.0,25.770491803278688,7.540983606557377,11.934426229508198,4.754098360655738,0.37774725274725274,0.4335016835016835,0.9206896551724137,9.6,0.4282000000000001,18.8,0.49640000000000006,18.8,0.8,29.490640994307192,111.2089552238806,19.65671641791045,0.5087319665907365,20.611940298507463,0.3432295438088342,7.104477611940299,13.477611940298507,109.68888888888888,100.40507462686567,21.567164179104477,46.73134328358209,4.932142857142857,7.104477611940299,20.57894736842105
824,curryst01,Stephen Curry,G,6-2,185.0,69,63.0,21-22,2022-03-14,34-000,34,GSW,Home,WAS,W (+14),1,35:26,35.43333333333333,16,25,9,11,0.8181818181818182,18,0.64,7,14,21,0.5,8,8,1.0,0,6,6,6,1,0,2,1,47,40.5,17.0,25.483870967741936,7.467741935483871,11.806451612903226,4.67741935483871,0.37841530054644806,0.43347280334728033,0.9206896551724137,7.2,0.46560000000000007,15.4,0.49880000000000013,15.4,0.6,14.44719229829216,111.36764705882354,22.166666666666668,0.48325358851674644,16.62121212121212,0.3445761166818596,8.545454545454545,13.409090909090908,112.99861389188356,97.52242424242425,22.318181818181817,45.63636363636363,3.9890909090909092,8.545454545454545,27.761904761904763
